Date,City,Pincode,Item_Code,Item_Name,Brand,Product_Type,Unit,Unit_Value,Mrp,Image_Link,Blinkit_Product_Url,Blinkit_Product_Id,Blinkit_Item_Name,Blinkit_Uom,Blinkit_Mrp_Price,Blinkit_Selling_Price,Blinkit_Discount__,Blinkit_Eta_Mins_,Blinkit_In_Stock_Remark,Blinkit_Status,Blinkit_Partial,Blinkit_Factor,Jiomart_Product_Url,Jiomart_Product_Id,Jiomart_Item_Name,Jiomart_Uom,Jiomart_Mrp_Price,Jiomart_Selling_Price,Jiomart_Discount__,Jiomart_Eta_Mins_,Jiomart_In_Stock_Remark,Jiomart_Status,Jiomart_Partial,Jiomart_Factor,Dmart_Product_Url,Dmart_Product_Id,Dmart_Item_Name,Dmart_Uom,Dmart_Mrp_Price,Dmart_Selling_Price,Dmart_Discount__,Dmart_Eta_Mins_,Dmart_In_Stock_Remark,Dmart_Status,Dmart_Partial,Dmart_Factor
2026-04-14,Hazaribagh,825301,4818,Sunfeast Dark Fantasy Choco Nuts Fills 69g,Sunfeast,NA,g,69,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4821,Parle Real Elaichi Premium Rusk 182g,Parle Rusk,Flavoured Rusk,g,182,40,NA,https://blinkit.com/prn/x/prid/46074,46074,Parle Real Elaichi Premium Rusk,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4826,Parle Hide & Seek Black Bourbon Vanilla 100g,Parle Hide & Seek,Cream Biscuits,g,100,35.6,NA,https://blinkit.com/prn/x/prid/526,526,Parle Platina Hide & Seek Black Bourbon Biscuits (Vanilla),NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4830,Britannia Good Day Butter Cookies 200g,Britannia Good Day,Butter Cookies,g,200,40,NA,https://blinkit.com/prn/x/prid/185368,185368,Britannia Good Day Butter Cookies,NA,40.0,38.0,5.0,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4834,Parle Krackjack Biscuit | 176.4g | Pack of 1,Parle,Flavoured Biscuits,g,176.4,35,NA,NA,11107,Parle Krackjack Crackers Sweet & Salty Biscuits,NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4837,Mcvities Digestive Whole Wheat Biscuits | 959.1g | Pack of 1,Mcvities,Marie & Digestive,g,959.1,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4843,Parle Magix Orange Flavoured Sandwich 183.6g,Parle,NA,g,183.6,50,NA,https://blinkit.com/prn/x/prid/499977,499977,Parle Magix Orange Flavoured Cream Biscuits,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4845,Parle Fab Bourbon Chocolate Flavoured Sandwich Biscuits 50g,Parle Fab,Cream Biscuits,g,50,8.9,NA,https://blinkit.com/prn/x/prid/361357,361357,Parle Fab Bourbon Chocolate Sandwich Biscuit,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4846,Parle Hide & Seek Black Bourbon Choco 100g,Parle Hide & Seek,Cream Biscuits,g,100,35.6,NA,https://blinkit.com/prn/x/prid/216915,216915,Hide & Seek Black Bourbon Biscuits (Choco) - Pack of 2,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4853,Parle G Biscuits 90g,Parle - G,Glucose Biscuits,g,90,9,NA,https://blinkit.com/prn/x/prid/496462,496462,Parle-G Original Gluco Biscuit,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4854,Parle G Glucos Biscuits 250g,Parle - G,Glucose Biscuits,g,250,27,NA,https://blinkit.com/prn/x/prid/17710,17710,Parle-G Glucose Biscuit,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4863,Parle Monaco Classic Salt Regular Biscuits | 185.6g | Pack of 1,Parle Monaco,Sweet & Salty Biscuits,g,185.6,35,NA,https://blinkit.com/prn/x/prid/263545,263545,Parle Monaco Light Salty Classic Regular Biscuit,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4872,Sobisco Prime Time Elaichi Flavour Biscuits | 378g | Pack of 1,Sobisco,Flavoured Biscuits,g,378,50,NA,https://blinkit.com/prn/x/prid/660748,660748,Sobisco Prime Time Elaichi Biscuit,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4876,Sprite 1 Ltr,Sprite,Clear Soft Drink,ltr,1,50,NA,https://blinkit.com/prn/x/prid/16724,16724,Sprite Lime Soft Drink (1.25 l),NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4883,Sunfeast Moms Magic Cashew & Almond 65.7g,Sunfeast,NA,NA,65.7,10,NA,https://blinkit.com/prn/x/prid/11173,11173,Sunfeast Mom's Magic Cashew & Almond Cookies,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.3285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4897,Unibic Oatmeal Digestive Cookies 120g B1G1 Free,Unibic,Digestive & Health Cookies,g,240,45,NA,https://blinkit.com/prn/x/prid/216125,216125,Unibic Oatmeal Digestive Cookies - Buy 1 Get 1 Free,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4898,Unibic Fruit And Nut Cookies 67.5g,Unibic,Fruit & Nut Cookies,g,67.5,27,NA,NA,720241,Lotus Biscoff Caramelized Cookies,NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4910,Thums Up Soft Drink 250ml,Thums Up,Black Soft Drink,ml,250,20,NA,https://blinkit.com/prn/x/prid/549895,549895,Thums Up Cola Soft Drink,NA,20.0,20.0,0.0,NA,out_of_stock,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4915,Eno Fruit Salt Lemon Flavor 5g,Eno,Fruit Salt,g,5,10,NA,https://blinkit.com/prn/x/prid/19652,19652,Eno Lemon Antacid,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4919,Eno Fruit Salt Lemon 100g,Eno,Fruit Salt,g,100,173,NA,https://blinkit.com/prn/x/prid/10841,10841,Eno Lemon Digestive Antacid,NA,173.0,165.0,4.6,NA,available,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4920,Eno Fruit Salt Orange Flavour 5g,Eno,Fruit Salt,NA,5,9,NA,NA,581135,Parrot Black Salt (Kala Namak),NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4927,Maaza Mango Drink 1.2 Ltr,Maaza,Mango Juice,NA,1.2,75,NA,NA,97250,Maaza Mango Drink 1.2 l,NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4929,Maaza Refresh Mango Fruit Drink 125 ml,Maaza,Mango Juice,ml,125,9,NA,https://blinkit.com/prn/x/prid/117641,117641,Maaza Refresh Mango Drink,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.8333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4934,Real Fruit Juice Pomegranate 1 Ltr,Real,Pomegranate juice,ltr,1,122,NA,https://blinkit.com/prn/x/prid/356,356,Real Fruit Power Pomegranate Juice (1 l),NA,122.0,113.0,7.4,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4938,Real Juice Mixed Fruit 180ml,Real,Mixed Fruit Juice,ml,180,20,NA,https://blinkit.com/prn/x/prid/17489,17489,Real Fruit Power Mixed Fruit Juice 180 ml,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4939,Real Mixed Fruit Power 1 Ltr,Real,Mixed Fruit Juice,ltr,1,122,NA,https://blinkit.com/prn/x/prid/353,353,Real Fruit Power Mixed Fruit Juice 1 l,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4947,Tata Lite Low Sodium Iodised Salt 1 Kg,Tata,Salt,kg,1,50,NA,https://blinkit.com/prn/x/prid/106,106,Tata Salt Lite (15% Less Sodium),NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4949,Tata Salt 1 Kg,Tata,Salt,kg,1,30,NA,https://blinkit.com/prn/x/prid/105,105,Tata Salt (Vacuum Evaporated Iodised),NA,30.0,27.0,10.0,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4957,Nivea Body Milk Shea Smooth Deep Moisture Cream 400ml,Nivea,NA,ml,400,565,NA,https://blinkit.com/prn/x/prid/96071,96071,Nivea Smooth Milk Shea Butter Body Lotion,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4959,Johnsons Milk+ Rice Cream 100g,Johnson's,Baby Cream,g,100,225,NA,https://blinkit.com/prn/x/prid/11352,11352,Johnson's Milk + Rice Baby Cream,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4972,Himani Cool Hair Oil Navratna 90ml,Navratna,Hair Oil,ml,90,85,NA,https://blinkit.com/prn/x/prid/21552,21552,Himani Navratna Cool Hair Oil,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4975,Keo Karpin Olive Hair Oil 200ml,Keo Karpin,NA,NA,200,90,NA,NA,19168,Bajaj Almond Drops Non-Sticky Hair Oil 95 ml,NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4980,Nihar Naturals Methi Extract Jasmine 90ml,Nihar,Hair Oil,ml,90,43,NA,https://blinkit.com/prn/x/prid/378975,378975,Nihar Naturals Jasmine Hair Oil,NA,166.0,140.0,15.7,NA,out_of_stock,Partial Match,anakin_seed,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4981,Nihar Naturals Hair Oil Methi Extract Jasmine | 200ml | Pack of 1,Nihar,Coconut Oil,ml,200,81,NA,https://blinkit.com/prn/x/prid/378975,378975,Nihar Naturals Jasmine Hair Oil,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4982,Nihar Naturals Hair Oil Methi Extract Jasmine | 400ml | Pack of 1,Nihar,Coconut Oil,ml,400,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4985,Parachute Advanced Aloe Vera Enriched Coconut Hair Oil 250ml,Parachute Advansed,Hair Oil,ml,250,210,NA,https://blinkit.com/prn/x/prid/409629,409629,Parachute Advansed Aloe Vera Hair Oil for Hair Oil,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4987,Parachute Advanced Gold Coconut Hair Oil 500ml | Pack of 1,Parachute Advansed,Hair Oil,ml,500,630,NA,https://blinkit.com/prn/x/prid/407479,407479,Parachute Advansed Gold Coconut Hair Oil,NA,400.0,248.0,38.0,NA,available,Partial Match,anakin_seed,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4988,Parachute Advansed Hair Oil Aloe Vera + Enriched Coconut 150ml,Parachute Advansed,Hair Oil,ml,150,91,NA,https://blinkit.com/prn/x/prid/409629,409629,Parachute Advansed Aloe Vera Hair Oil for Hair Oil,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4993,Parachute Hair Oil Jasmine | 300ml | Pack of 1,Parachute,Coconut Oil,ml,300,144,NA,https://blinkit.com/prn/x/prid/24431,24431,Parachute Advansed Jasmine Coconut Hair Oil 300 ml,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4996,Parachute Advanced Jasmine Coconut Hair Oil 90ml,Parachute Advansed,Hair Oil,ml,90,43,NA,https://blinkit.com/prn/x/prid/10624,10624,Parachute Advansed Jasmine Coconut Hair Oil (90 ml) - Non Sticky,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,4999,Patanjali Coconut Oil Jar 200ml,Patanjali,Hair Oil,ml,200,135,NA,https://blinkit.com/prn/x/prid/143319,143319,Patanjali Coconut Coconut Hair Oil,NA,135.0,135.0,0.0,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5003,Parachute Coconut Oil Bottle | 100ml | Pack of 1,Parachute,Hair Oil,ml,100,68,NA,https://blinkit.com/prn/x/prid/10607,10607,Parachute 100% Pure Coconut Oil,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5005,Patanjali Dant Kanti Medicated Toothpaste 100g,Patanjali,Toothpaste,g,100,40,NA,NA,10656,Patanjali Dant Kanti Herbal Toothpaste,NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5008,Himalaya Herbals gum Expert Sparkling White Toothpaste 150g,Himalaya,Toothpaste,NA,150,106,NA,https://blinkit.com/prn/x/prid/328948,328948,Himalaya Sparkling White - Whitening Toothpaste,NA,106.0,96.0,9.4,NA,out_of_stock,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5009,Himalaya Herbals Sparkling White Toothpaste gum Expert 80g,Himalaya,NA,NA,80,65,NA,https://blinkit.com/prn/x/prid/328948,328948,Himalaya Sparkling White - Whitening Toothpaste,NA,106.0,96.0,9.4,NA,out_of_stock,Partial Match,anakin_seed,0.5333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5010,Dabur Meswak Toothpaste 100g,Dabur Meswak,NA,NA,100,69,NA,https://blinkit.com/prn/x/prid/417402,417402,Dabur Meswak Herbal Toothpaste,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.1666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5012,Patanjali Dant Kanti Toothpaste Value Pack |200g x 1N and 100g x 1N : 300 g | Pack of 1,Patanjali,Toothpaste,g,300,162,NA,https://blinkit.com/prn/x/prid/74491,74491,Patanjali Dant Kanti Natural Herbal Toothpaste,NA,56.0,56.0,0.0,NA,out_of_stock,Partial Match,anakin_seed,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5013,Patanjali Dant Kanti Dental Cream for Gingivitis Prevention + Flexi Toothbrush Free | 200g | Pack of 1,Patanjali,Toothpaste,g,200,106,NA,https://blinkit.com/prn/x/prid/10656,10656,Patanjali Dant Kanti Herbal Toothpaste,NA,106.0,106.0,0.0,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,50199,Sunfeast Dark Fantasy Vanilla Cream | 79g | Pack of 1,Sunfeast,Cream Biscuits,g,79,30,NA,https://blinkit.com/prn/x/prid/440084,440084,Sunfeast Dark Fantasy Vanilla Sandwich Crème Biscuits,NA,88.0,47.0,46.6,NA,out_of_stock,Partial Match,anakin_seed,0.3333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5021,Sensodyne Deep Clean Advanced Cleaning & Lasting Freshness 70g,Sensodyne,Toothpaste,g,70,150,NA,https://blinkit.com/prn/x/prid/366189,366189,Sensodyne Deep Clean Sensitive Toothpaste,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5023,Sensodyne Rapid Relief Toothpaste 80g,Sensodyne,Toothpaste,g,80,187,NA,NA,978,Sensodyne Rapid Relief Sensitive Toothpaste,NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5024,Sensodyne Repair & Protect 100g,Sensodyne,Toothpaste,g,100,240,NA,https://blinkit.com/prn/x/prid/267172,267172,Sensodyne Repair & Protect Sensitive Toothpaste,NA,240.0,240.0,0.0,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5026,Sensodyne Toothpaste Fresh Gel 150g,Sensodyne,Toothpaste,g,150,224,NA,https://blinkit.com/prn/x/prid/92728,92728,Sensodyne Fresh Gel Sensitive Toothpaste,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5028,Sensodyne Toothpaste Fresh Gel 75g,Sensodyne,Toothpaste,g,75,124.5,NA,NA,366189,Sensodyne Deep Clean Sensitive Toothpaste,NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5029,Sensodyne Toothpaste Fresh Mint 150g,Sensodyne,Toothpaste,g,150,224,NA,https://blinkit.com/prn/x/prid/92727,92727,Sensodyne Fresh Mint Sensitive Toothpaste,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5030,Sensodyne Toothpaste Fresh Mint 75g,Sensodyne,Toothpaste,g,75,124.5,NA,NA,366189,Sensodyne Deep Clean Sensitive Toothpaste,NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5031,Sensodyne Toothpaste Fresh Mint Triple Cleaning Action | 40g | Pack of 1,Sensodyne,Toothpaste,g,40,84.58,NA,https://blinkit.com/prn/x/prid/92727,92727,Sensodyne Fresh Mint Sensitive Toothpaste,NA,224.0,224.0,0.0,NA,available,Partial Match,anakin_seed,0.2666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5032,Pepsodent Gumcare+ Toothpaste 140g,Pepsodent,Toothpaste,g,140,115,NA,NA,19192,Colgate Strong Teeth Anticavity Toothpaste (150 g),NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5045,Liril Lime All Day Freshness Soap | 125g | Pack of 1,Liril,Soap,g,125,71,NA,https://blinkit.com/prn/x/prid/420172,420172,Liril Lime & Tea Tree Oil Soap,NA,420.0,273.0,35.0,NA,available,Partial Match,anakin_seed,0.1666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5048,Patanjali Super Dishwash Bar 145g,Patanjali,Dishwash Bar,g,145,10,NA,https://blinkit.com/prn/x/prid/354606,354606,Patanjali Super Dishwash Bar,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.6444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5056,Surf Excel Easy Wash Detergent Powder 1.5 Kg,Surf Excel,Detergent Powder,kg,1.5,235,NA,https://blinkit.com/prn/x/prid/18555,18555,Surf Excel Easy Wash Detergent Powder,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,5076,Gillette vector + Razor Blades | 4N | Pack of 1,NA,Blades & Cartridges,NA,4,188,NA,https://blinkit.com/prn/x/prid/403045,403045,Gillette Venus Smooth Women Hair Removal Women's Razor Cartridge (Aloe Vera Glidestrip),NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
